Line,Mag,x,y
L10790,57003.7531920534,598667.4,6867604
L10790,57000.2584557594,598667.8,6867640.5
L10790,56996.8537194655,598668,6867677
L10790,56993.9245915014,598669.1,6867713.5
L10790,56991.2254492321,598670.1,6867750
L10790,56988.1563212679,598671.2,6867787
L10790,56985.4671789987,598672.2,6867824
L10790,56984.6580367294,598673.3,6867861
L10790,56986.7489087653,598673.6,6867897.5
L10790,56991.3652460797,598673.9,6867934
L10790,56996.4515976993,598674.2,6867971
L10790,57000.7579350138,598673.8,6868008.5
L10790,57003.9242866334,598673.3,6868044.5
L10790,57005.3706239479,598672.1,6868080.5
L10790,57005.9269755674,598672.4,6868117.5
L10790,57008.359078568,598672.8,6868154.5
L10790,57013.2811815685,598673.1,6868191.5
L10790,57019.5832988741,598673.4,6868228
L10790,57024.9854018746,598673.7,6868264.5
L10790,57029.3075191802,598674,6868301
L10790,57032.1096221807,598674.3,6868337.5
L10790,57033.3481632077,598674.6,6868374
L10790,57034.0067042346,598675.6,6868411
L10790,57035.3452452615,598677.4,6868448
L10790,57037.5737862885,598677.8,6868484.5
L10790,57040.0623273154,598678.8,6868521.5
L10790,57042.2308826475,598679.1,6868557.5
L10790,57043.0068058384,598678.7,6868593.5
L10790,57043.5527290293,598679,6868630.5
L10790,57044.8386522203,598680.1,6868667.5
L10790,57046.8245754112,598679.6,6868703.5
L10790,57049.1504986022,598679.1,6868740
L10790,57050.4864360982,598678.7,6868776
L10790,57050.3608715572,598678.2,6868812.5
L10790,57048.4653213213,598678.6,6868849
L10790,57045.2097710855,598678.1,6868885
L10790,57041.8342208496,598678.4,6868921.5
L10790,57039.1586563086,598678.7,6868958
L10790,57036.6731060727,598679,6868994.5
L10790,57034.4573555652,598679.3,6869031
L10790,57032.9315907526,598678.9,6869067
L10790,57032.95582594,598677.7,6869103.5
L10790,57034.8200754325,598678,6869139
L10790,57037.9343106199,598677.6,6869175
L10790,57040.9385458073,598677.1,6869211
L10790,57043.8040112346,598675.9,6869247
L10790,57047.8894623567,598674.7,6869283.5
L10790,57052.7749134789,598673.5,6869320
L10790,57056.980364601,598673.8,6869356.5
L10790,57058.8158300283,598673.4,6869392.5
L10790,57057.8412811504,598672.2,6869428.5
L10790,57054.7594645495,598670.2,6869464.5
L10790,57049.7076336435,598669.8,6869501
L10790,57042.9358170425,598668.6,6869537.5
L10790,57033.9740004416,598668.1,6869573.5
L10790,57022.9021695356,598667.7,6869609.5
L10790,57009.4203529346,598668,6869646
L10790,56995.4927277323,598668.3,6869682.5
L10790,56984.05510253,598668.6,6869719
L10790,56977.2374773277,598668.9,6869755.5
L10790,56976.0398521254,598669.2,6869792.5
L10790,56979.1022412282,598669.5,6869829
L10790,56985.6146160259,598669.8,6869866
L10790,56993.2725698183,598670.9,6869903
L10790,56999.5205236108,598670.4,6869939
L10790,57002.7684774032,598669.2,6869975.5
L10790,57002.5364311956,598669.6,6870011
L10790,56999.8243992932,598669.1,6870047.5
L10790,56997.7423530856,598669.4,6870083.5
L10790,56998.5571447229,598668.9,6870120.5
L10790,57002.6319363602,598668.5,6870156.5
L10790,57007.8867279975,598668.1,6870192.5
L10790,57013.4715196348,598668.4,6870228
L10790,57017.8763112721,598667.9,6870263.5
L10790,57020.9011029094,598668.2,6870299.5
L10790,57023.3138768007,598668.5,6870335.5
L10790,57025.436650692,598668.8,6870371.5
L10790,57028.2394388884,598668.4,6870407.5
L10790,57030.7322127797,598668.6,6870443
L10790,57031.6349866711,598668.9,6870478.5
L10790,57029.8377605624,598668.5,6870514
L10790,57023.0694179299,598667.3,6870550.5
L10790,57014.1410752975,598667.6,6870586.5
L10790,57009.2927326651,598667.9,6870622.5
L10790,57011.0043900327,598667.4,6870658
L10790,57018.6560474002,598667,6870693
L10790,57028.5377190729,598666.6,6870729
L10790,57037.918789206,598666.1,6870765.5
L10790,57046.2198593391,598666.4,6870801
L10790,57051.0909294722,598666.7,6870837.5
L10790,57048.7320139103,598667.8,6870873.5
L10790,57042.5430840434,598668.8,6870909.5
L10790,57038.2441541765,598669.9,6870945.5
L10790,57038.5847229058,598670.9,6870981
L10790,57041.5152773299,598671.9,6871017.5
L10790,57044.6558317541,598673.8,6871054
L10790,57050.3064004833,598674.1,6871090
L10790,57055.4469549075,598675.1,6871126.5
L10790,57061.6775236368,598675.4,6871162.5
L10790,57075.1071475037,598676.4,6871198.5
L10790,57093.8267713706,598677.5,6871235
L10790,57109.4363952375,598678.6,6871271.5
L10790,57111.3660191044,598678.9,6871308
L10790,57099.0656429713,598679.9,6871344.5
L10790,57081.7552668382,598678.7,6871380.5
L10790,57068.0230303154,598677.5,6871416.5
L10790,57060.9208080977,598677.8,6871452.5
L10790,57058.0085715749,598677.4,6871489
L10790,57054.7863350521,598677.7,6871525
L10790,57047.7840985293,598678,6871561.5
L10790,57036.3918763116,598678.2,6871598
L10790,57022.3863774978,598678.6,6871635
L10790,57008.690878684,598678.9,6871671.5
L10790,56997.6953798703,598678.4,6871708
L10790,56989.6898810565,598678.8,6871744.5
L10790,56984.5343822428,598679.1,6871781
L10790,56981.088883429,598678.6,6871817.5
L10790,56978.9283198798,598678.2,6871854
L10790,56977.0677563307,598678.5,6871890.5
L10790,56974.2771927815,598678,6871927.5
L10790,56970.4866435374,598678.3,6871964
L10790,56965.8860799882,598678.6,6872000.5
L10790,56961.1255164391,598677.4,6872037
L10790,56956.6078425231,598676.2,6872073.5
L10790,56952.050154302,598675.8,6872110
L10790,56947.572480386,598674.6,6872146.5
L10790,56943.76480647,598674.2,6872183
L10790,56940.847132554,598673.8,6872220
L10790,56938.579458638,598673.3,6872256.5
L10790,56936.4724284522,598672.1,6872293
L10790,56934.3353982663,598671.6,6872330
L10790,56932.8583680805,598670.4,6872367
L10790,56930.9713378947,598670.8,6872403.5
L10790,56927.3543077088,598670.3,6872440
L10790,56921.9472918281,598670.6,6872477
L10790,56915.8885736387,598670.2,6872514.5
L10790,56910.5798697545,598670.5,6872551.5
L10790,56906.8211658702,598670.1,6872589
L10790,56905.032461986,598669.6,6872626
L10790,56904.9837437966,598669.2,6872663
L10790,56905.8350399123,598670.2,6872700.5
L10790,56906.3024307318,598671.3,6872738
L10790,56906.1498358563,598670.9,6872775
L10790,56904.9572266757,598670.4,6872811.5
L10790,56902.7146174951,598670.8,6872848.5
L10790,56900.3120083145,598670.3,6872885.5
L10790,56898.9094134391,598670.6,6872923
L10790,56898.5909534665,598671.7,6872960.5
L10790,56899.522493494,598672,6872998
L10790,56902.3540335215,598671.6,6873035.5
L10790,56906.525573549,598671.1,6873072
L10790,56910.8371135765,598669.9,6873108.5
L10790,56913.9686679091,598670.2,6873145.5
L10790,56914.4727692769,598670.5,6873182.5
L10790,56912.3568706447,598670.8,6873219.5
L10790,56909.2309720126,598670.4,6873257
L10790,56906.8150733804,598670.7,6873293.5
L10790,56906.0791747482,598671,6873330
L10790,56907.083276116,598671.3,6873367
L10790,56909.2793816495,598670.9,6873404.5
L10790,56911.9948885425,598671.2,6873441.5
L10800,56849.0937231031,598924.5,6873479.5
L10800,56853.3345398239,598924.9,6873442.5
L10800,56859.1153422396,598925.4,6873406
L10800,56864.4061589604,598925.8,6873369
L10800,56868.8369756812,598926.2,6873332
L10800,56873.027792402,598926.7,6873295
L10800,56875.9385948177,598926.4,6873257.5
L10800,56875.5667937025,598926.8,6873221
L10800,56871.7949782823,598926.5,6873184.5
L10800,56868.2531628619,598926.2,6873147.5
L10800,56866.2413474417,598925.9,6873110.5
L10800,56864.5295320213,598926.3,6873073.5
L10800,56862.3477166011,598926.8,6873036
L10800,56859.9815524259,598926.4,6872999
L10800,56857.9253882507,598926.1,6872962
L10800,56856.1892240755,598926.6,6872925
L10800,56855.6830599003,598926.2,6872887.5
L10800,56856.3968957251,598926.7,6872850.5
L10800,56857.40073155,598926.4,6872813.5
L10800,56857.7688310238,598926.1,6872776.5
L10800,56856.5569304976,598925.8,6872739
L10800,56853.8550442765,598925.4,6872702
L10800,56850.6231437503,598925.1,6872665
L10800,56848.3112432241,598925.6,6872628.5
L10800,56847.6893426979,598926.1,6872591.5
L10800,56848.6807330729,598925.8,6872554.5
L10800,56851.1121091428,598925.4,6872517.5
L10800,56854.6834995178,598925.1,6872480.5
L10800,56858.6448898927,598924.8,6872443.5
L10800,56862.7762659626,598924.5,6872406
L10800,56867.5776563376,598924.2,6872369
L10800,56874.1917081887,598923.9,6872332.5
L10800,56883.055774345,598923.6,6872296
L10800,56892.6298261961,598924,6872259
L10800,56900.5438923523,598923.7,6872221.5
L10800,56905.4779442035,598924.1,6872185
L10800,56907.5020103597,598923.8,6872148.5
L10800,56907.2785234153,598924.2,6872111.5
L10800,56905.5550507761,598924.7,6872074.5
L10800,56903.3215638318,598925.2,6872038
L10800,56901.2580768874,598924.9,6872001.5
L10800,56899.6445899431,598925.3,6871964.5
L10800,56898.2411173038,598925,6871927
L10800,56896.3201630896,598924.7,6871890.5
L10800,56893.6392231805,598924.4,6871854
L10800,56890.4882832713,598924.1,6871817
L10800,56886.8773290571,598923.8,6871779.5
L10800,56883.946389148,598923.4,6871742.5
L10800,56883.0354492388,598923.1,6871705.5
L10800,56885.2773281621,598922.8,6871669
L10800,56890.9192213905,598922.5,6871632.5
L10800,56898.8611146189,598922.2,6871595.5
L10800,56907.2829935421,598921.9,6871558
L10800,56915.2248867705,598920.8,6871521
L10800,56922.3167799989,598920.5,6871484
L10800,56928.5519641285,598918.8,6871447
L10800,56933.7171625632,598917.7,6871409.5
L10800,56937.1723609978,598916.6,6871372.5
L10800,56938.5875451274,598916.3,6871335.5
L10800,56938.6527435621,598916,6871298.5
L10800,56937.9779276917,598915.7,6871261.5
L10800,56938.646974927,598916.1,6871224
L10800,56942.7560221623,598915.8,6871187
L10800,56950.1350693977,598916.2,6871150
L10800,56958.734116633,598916.7,6871112.5
L10800,56965.6131638684,598917.1,6871075.5
L10800,56968.1822111037,598917.6,6871038.5
L10800,56964.1256221238,598918.8,6871002
L10800,56959.6090331439,598919.2,6870965.5
L10800,56960.4824441641,598919.6,6870928
L10800,56962.7258551842,598919.3,6870891
L10800,56965.6392518992,598920.5,6870854
L10800,56966.5826629194,598920.9,6870817
L10800,56964.5108811828,598921.4,6870780.5
L10800,56962.0890851412,598921.1,6870743.5
L10800,56964.2972890996,598922.2,6870706.5
L10800,56969.4954930579,598922.7,6870669.5
L10800,56972.0436970163,598923.1,6870633
L10800,56972.2219009747,598922.9,6870596.5
L10800,56973.0052554991,598924.1,6870560
L10800,56976.8786100236,598924.5,6870523.5
L10800,56984.5719788532,598924.9,6870486.5
L10800,56994.1953333776,598924.6,6870450
L10800,57001.5686879021,598925.8,6870413.5
L10800,57002.8820424266,598926.2,6870377
L10800,57001.4508193143,598926.7,6870341
L10800,56995.429596202,598926.4,6870305
L10800,56983.5183730898,598926.1,6870268.5
L10800,56975.1571499775,598926.6,6870232
L10800,56974.9359268653,598926.2,6870195.5
L10800,56976.564703753,598926.7,6870159
L10800,56977.5490746654,598926.4,6870122.5
L10800,56975.5934455778,598926.1,6870086
L10800,56969.1178021851,598926.5,6870050
L10800,56958.2621730975,598926.2,6870013.5
L10800,56945.7765440099,598926.6,6869977
L10800,56932.8209149223,598926.3,6869940.5
L10800,56921.0411087412,598926.8,6869903.5
L10800,56911.7013025601,598927.2,6869866
L10800,56904.411496379,598927.7,6869829.5
L10800,56899.5616901979,598928.1,6869793
L10800,56897.3018697117,598929.3,6869756.5
L10800,56898.5120635306,598930.5,6869720
L10800,56904.0084235787,598930.9,6869683.5
L10800,56912.8347836269,598930.6,6869647
L10800,56922.7411293699,598931.8,6869610.5
L10800,56932.1974894181,598932.2,6869573.5
L10800,56940.5238494662,598932.7,6869536.5
L10800,56946.7902095144,598933.1,6869499.5
L10800,56950.8332364708,598933.6,6869462.5
L10800,56952.7062634272,598934,6869426
L10800,56953.7792903836,598934.4,6869389.5
L10800,56955.17231734,598934.9,6869353
L10800,56956.2353442964,598935.3,6869316.5
L10800,56957.2883712528,598935.1,6869280
L10800,56958.4988089835,598935.5,6869243.5
L10800,56959.7492467141,598935.9,6869207
L10800,56961.4096844447,598936.4,6869170
L10800,56963.0501221754,598936.8,6869133.5
L10800,56964.050559906,598936.5,6869096.5
L10800,56964.7410119418,598936.2,6869059.5
L10800,56966.2698045842,598935.9,6869023
L10800,56969.0586115318,598935.6,6868986.5
L10800,56971.9574184793,598934.5,6868949.5
L10800,56974.6862111218,598934.2,6868912
L10800,56977.2550180694,598933.1,6868875.5
L10800,56980.5438250169,598932.9,6868839
L10800,56985.0121455906,598932.6,6868802
L10800,56989.9304661642,598932.2,6868764.5
L10800,56994.3187867379,598931.9,6868728
L10800,56998.1971073115,598931.6,6868690.5
L10800,57002.2254278852,598931.3,6868654.5
L10800,57007.2237484589,598931,6868618.5
L10800,57014.0729273394,598930.7,6868581.5
L10800,57021.5321062199,598930.4,6868544.5
L10800,57027.4612707954,598930.1,6868508.5
L10800,57031.1504496759,598929.8,6868472.5
L10800,57032.9496285565,598929.4,6868435.5
L10800,57033.398807437,598929.2,6868398
L10800,57032.4202179155,598928.9,6868361
L10800,57029.5316140888,598928.6,6868324
L10800,57023.6930102621,598928.2,6868287.5
L10800,57015.6144207405,598927.9,6868251
L10800,57007.3758169139,598928.4,6868214.5
L10800,57001.3072273923,598928.1,6868177.5
L10800,56998.7821426239,598927.8,6868140.5
L10800,56999.4470721605,598927.4,6868103.5
L10800,57000.7019873921,598927.9,6868067
L10800,57000.8069169288,598927.6,6868030
L10800,57000.3718321603,598927.2,6867993
L10800,57000.036761697,598926.9,6867956
L10800,56999.6162688704,598925.9,6867919.5
L10800,56998.5257760438,598925.6,6867883
L10800,56996.7852832172,598925.3,6867846
L10800,56995.4647903906,598925,6867809
L10800,56995.3342832588,598923.9,6867771.5
L10800,56996.2737904322,598923.6,6867734.5
L10800,56997.9285046674,598922.6,6867698
L10800,56999.2332045974,598921.5,6867661.5
L10800,56998.3679045275,598921.2,6867624.5
L10800,56993.5526187626,598920.9,6867588
L10800,56985.8873186927,598919.8,6867551
L10800,56980.3620186227,598919.5,6867514
L10800,56978.8619685299,598919.2,6867476.5
L10800,56980.701918437,598918.9,6867439
L10800,56984.3218683442,598918.6,6867401.5
L10800,56987.9618182513,598918.2,6867364.5
L10800,56990.2817681585,598918.7,6867327.5
L10800,56991.0117180656,598918.4,6867290
L10800,56990.3163743555,598918.8,6867253
L10800,56988.6010449506,598919.2,6867216
L10800,56986.3757155456,598919.7,6867179.5
L10800,56983.2003718355,598920.1,6867143
L10800,56978.6950424305,598921.3,6867105
L10800,56972.8897130255,598921.8,6867067.5
L10800,56966.0682460015,598922.9,6867031.5
L10800,56959.1467789775,598923.4,6866995.5
L10800,56952.8153119535,598923.1,6866958
L10800,56947.7938449295,598922.8,6866920
L10800,56944.3623779055,598923.2,6866883
L10800,56942.2409108815,598923.6,6866846
L10800,56940.5829343056,598924.1,6866809
L10800,56939.1449577295,598924.5,6866771.5
L10800,56937.4469811536,598924.9,6866735
L10800,56934.1690045775,598924.7,6866698.5
L10800,56928.0310280016,598925.1,6866661.5
L10800,56922.3430514255,598924.8,6866624.5
L10800,56920.3471920065,598926,6866587.5
L10800,56919.8113325875,598926.4,6866550
L10800,56920.1054731685,598926.9,6866513
L10800,56922.2595994444,598927.3,6866476
L10800,56927.4037400253,598927.8,6866440
L10800,56935.3378806063,598928.2,6866404
L10800,56945.2219925771,598927.9,6866367
L10800,56956.416118853,598927.6,6866329.5
L10800,56968.6302308237,598926.5,6866292.5
L10800,56982.4143427945,598925.4,6866255.5
L10800,56998.0184690703,598925.1,6866218.5
L10800,57015.5825810411,598924.8,6866182
L10800,57033.2542468372,598923.8,6866145.5
L10800,57047.9359269385,598923.5,6866109
L10800,57057.6375927346,598923.2,6866072.5
L10800,57062.1492585307,598922.9,6866036
L10800,57061.9909243268,598922.6,6865999.5
L10800,57057.872590123,598922.2,6865963
L10800,57054.7892634341,598921.2,6865926.5
L10800,57061.91592244,598920.9,6865889.5
L10800,57082.9825957511,598920.6,6865853
L10800,57108.9492690622,598920.2,6865816.5
L10800,57124.5659280682,598919.2,6865779.5
L10800,57127.1326013793,598918.2,6865742.5
L10800,57125.1317788102,598917.9,6865706
L10800,57125.1109705463,598917.6,6865669.5
L10800,57130.3101622824,598918,6865633.5
L10800,57141.4793397133,598918.4,6865597.5
L10800,57162.2485314494,598917.4,6865560.5
L10800,57189.2777231855,598916.3,6865524
L10800,57206.4672160537,598916,6865487.5
L10800,57185.166708922,598915.7,6865451
L10800,57094.0962017903,598915.4,6865414.5
L10800,56988.0357089637,598915.1,6865378
L10800,56975.195201832,598916.3,6865342
L10800,57043.4246947002,598916.8,6865306
L10800,57084.5128436125,598917.9,6865269.5
L10800,57043.1310068299,598918.4,6865232.5
L10800,56955.5891557422,598918.8,6865197
L10800,56871.2573046545,598919.2,6865160.5
L10800,56800.3954535668,598920.4,6865125
L10800,56741.433602479,598920.9,6865090
L10800,56697.6294776029,598922.1,6865053.5
L10800,56671.6753384216,598922.6,6865016.5
L10800,56659.9311992403,598923,6864979.5
L10800,56652.3070743641,598923.4,6864942.5
L10800,56639.0129351828,598924.6,6864905.5
L10800,56616.6487960016,598925.1,6864869
L10800,56586.732282896,598925.5,6864832.5
L10800,56564.5757697905,598925.2,6864796
L10800,56572.3892566849,598926.4,6864759.5
L10800,56614.6727435794,598926.8,6864723
L10800,56670.0662304739,598926.5,6864686.5
L10800,56719.6397173683,598926.2,6864650
L10800,56750.5116886454,598926.7,6864614
L10800,56741.7336456174,598926.4,6864578
L10800,56694.7556168945,598926.1,6864540
L10800,56646.9275881715,598925.8,6864502.5
L10800,56616.3095594486,598925.4,6864465.5
L10800,56593.5415307257,598925.1,6864428.5
L10800,56580.0437029992,598924.8,6864392.5
L10800,56567.6658752727,598924.5,6864356.5
L10800,56548.0980332411,598924.2,6864319.5
L10800,56534.5602055146,598923.9,6864282
L10800,56537.1423777881,598923.6,6864244.5
L10800,56551.8445357564,598923.2,6864206.5
L10800,56593.8794267265,598922.9,6864169.5
L10800,56683.8543176966,598922.6,6864132.5
L10800,56823.2092086667,598923.1,6864095.5
L10800,56986.5141139419,598922.8,6864058.5
L10800,57122.8690049119,598923.2,6864021
L10800,57191.083895882,598923.6,6863984
L10800,57157.9346526739,598923.3,6863947
L10800,57021.1254094659,598923,6863910
L10800,56849.5061662578,598923.4,6863873
L10800,56716.9969373548,598923.1,6863835.5
L10800,56649.0476941467,598922.8,6863798.5
L10800,56649.5384509387,598922.5,6863761.5
L10800,56704.9985640004,598922.2,6863724
L10800,56791.4986627571,598921.9,6863687
L10800,56894.8987615137,598923.1,6863651
L10800,56995.7388602703,598924.2,6863615
L10800,57082.4589733321,598924.7,6863578
L10800,57155.9590720887,598924.4,6863541
L10800,57215.9820318683,598924.1,6863504
L10800,57264.775005953,598923.8,6863466.5
L10800,57300.1079657326,598922.7,6863429
L10800,57322.6109398173,598922.4,6863391
